ID,Player,Seasons_played,Pos_PG_1_1,Pos_SG_1_1,Pos_SF_1_1,Pos_PF_1_1,Pos_C_1_1,G_1_1,GS_1_1,MP_1_1,FG_1_1,FGA_1_1,FG%_1_1,3P_1_1,3PA_1_1,3P%_1_1,2P_1_1,2PA_1_1,2P%_1_1,eFG%_1_1,FT_1_1,FTA_1_1,FT%_1_1,ORB_1_1,DRB_1_1,TRB_1_1,AST_1_1,STL_1_1,BLK_1_1,TOV_1_1,PF_1_1,PTS_1_1,PER_1_1,TS%_1_1,3PAr_1_1,FTr_1_1,ORB%_1_1,DRB%_1_1,TRB%_1_1,AST%_1_1,STL%_1_1,BLK%_1_1,TOV%_1_1,USG%_1_1,OWS_1_1,DWS_1_1,WS_1_1,WS/48_1_1,OBPM_1_1,DBPM_1_1,BPM_1_1,VORP_1_1,Trp-Dbl_1_1,MVP_1_1,NBA1_1_1,NBA2_1_1,NBA3_1_1,AS_1_1,MIP_1_1,ROY_1_1,MVP_Top5_1_1,Player_class
1052,Brad Daugherty,8,0,0,0,0,1,80.0,80.0,33.7,6.1,11.3,0.538,0.0,0.0,0.0,6.1,11.3,0.538,0.538,3.5,5.0,0.696,1.9,6.2,8.1,3.8,0.6,0.8,3.1,3.1,15.7,15.6,0.579,0.0,0.443,0.061,0.198,0.129,0.169,0.009,0.013,0.187,0.198,2.6,3.5,6.0,0.107,0.2,0.7,0.8,1.9,1.0,0,0,0,0,0,0,0,0,all-star
1058,Anthony Davis,13,0,0,0,1,0,64.0,60.0,28.8,5.5,10.6,0.516,0.0,0.1,0.0,5.5,10.5,0.521,0.516,2.6,3.5,0.751,2.6,5.6,8.2,1.0,1.2,1.8,1.4,2.5,13.5,21.7,0.559,0.009,0.333,0.105,0.235,0.168,0.061,0.022,0.051,0.103,0.218,3.7,2.4,6.1,0.159,1.8,0.7,2.5,2.1,0.0,0,0,0,0,0,0,0,0,all-star
1059,Antonio Davis,13,0,0,0,1,0,81.0,4.0,21.4,2.7,5.2,0.508,0.0,0.0,0.0,2.7,5.2,0.509,0.508,2.4,3.7,0.642,2.3,3.9,6.2,0.7,0.6,1.0,1.3,2.3,7.7,15.2,0.561,0.002,0.711,0.132,0.203,0.169,0.047,0.013,0.033,0.161,0.168,2.3,2.8,5.0,0.139,-0.2,0.3,0.1,0.9,0.0,0,0,0,0,0,0,0,0,starter
1061,Baron Davis,13,1,0,0,0,0,82.0,0.0,18.6,2.2,5.3,0.42,0.3,1.4,0.225,1.9,3.9,0.488,0.449,1.2,1.9,0.634,0.6,1.4,2.0,3.8,1.2,0.2,1.7,2.5,5.9,12.9,0.486,0.256,0.353,0.036,0.084,0.061,0.326,0.033,0.009,0.219,0.189,-0.1,2.2,2.1,0.065,-2.0,1.2,-0.8,0.5,0.0,0,0,0,0,0,0,0,0,starter
1069,Dale Davis,14,0,0,0,1,0,64.0,23.0,20.3,2.4,4.4,0.552,0.0,0.0,0.0,2.4,4.3,0.554,0.552,1.4,2.4,0.572,2.5,3.9,6.4,0.5,0.4,1.2,0.8,3.0,6.2,13.3,0.571,0.004,0.545,0.142,0.203,0.174,0.03,0.01,0.034,0.124,0.127,1.9,1.5,3.4,0.126,-0.9,-0.4,-1.3,0.2,0.0,0,0,0,0,0,0,0,0,starter
1072,Ed Davis,9,0,0,0,1,0,65.0,17.0,24.6,3.3,5.7,0.576,0.0,0.0,0.0,3.3,5.7,0.576,0.576,1.1,2.0,0.555,2.6,4.5,7.1,0.6,0.6,1.0,0.7,2.8,7.7,15.8,0.583,0.0,0.343,0.121,0.223,0.171,0.038,0.013,0.032,0.101,0.133,2.9,1.1,4.0,0.119,-0.2,-0.8,-0.9,0.4,0.0,0,0,0,0,0,0,0,0,starter
1074,Glen Davis,8,0,0,0,0,1,69.0,1.0,13.6,1.6,3.2,0.484,0.0,0.0,0.0,1.6,3.2,0.484,0.484,1.4,2.2,0.66,1.4,1.6,3.0,0.4,0.4,0.3,0.9,2.3,4.5,11.3,0.545,0.0,0.679,0.128,0.135,0.132,0.046,0.017,0.017,0.185,0.174,0.6,1.9,2.5,0.128,-3.6,0.7,-3.0,-0.2,0.0,0,0,0,0,0,0,0,0,bench
1076,Hubert Davis,10,0,1,0,0,0,50.0,2.0,16.3,2.2,5.0,0.438,0.1,0.4,0.316,2.1,4.6,0.448,0.45,0.9,1.1,0.796,0.3,0.9,1.1,1.7,0.4,0.1,0.9,1.4,5.4,8.7,0.49,0.076,0.215,0.018,0.057,0.038,0.152,0.014,0.003,0.141,0.17,0.0,1.2,1.2,0.072,-3.2,0.8,-2.4,-0.1,0.0,0,0,0,0,0,0,0,0,bench
1092,Ricky Davis,11,0,1,0,0,0,46.0,1.0,12.1,1.8,4.3,0.405,0.0,0.3,0.167,1.7,4.1,0.42,0.41,1.0,1.3,0.763,0.9,1.0,1.8,1.3,0.7,0.2,1.2,1.0,4.5,12.9,0.462,0.06,0.295,0.089,0.089,0.089,0.192,0.029,0.009,0.193,0.238,-0.4,0.5,0.2,0.015,-1.6,-0.5,-2.1,0.0,0.0,0,0,0,0,0,0,0,0,starter
1095,Terry Davis,8,0,0,0,1,0,63.0,9.0,14.0,1.9,4.2,0.466,0.0,0.0,0.0,1.9,4.1,0.467,0.466,0.9,1.4,0.621,1.5,2.2,3.6,0.4,0.4,0.4,1.1,2.7,4.7,9.0,0.496,0.004,0.332,0.112,0.177,0.143,0.039,0.013,0.019,0.185,0.168,-0.4,0.9,0.5,0.029,-5.1,-0.5,-5.7,-0.8,0.0,0,0,0,0,0,0,0,0,bench
1104,Johnny Dawkins,8,1,0,0,0,0,81.0,14.0,20.8,4.1,9.4,0.437,0.2,0.6,0.298,4.0,8.9,0.446,0.446,1.9,2.4,0.801,0.7,1.4,2.1,3.6,0.8,0.0,1.5,1.5,10.3,14.6,0.492,0.062,0.25,0.035,0.077,0.055,0.249,0.019,0.001,0.124,0.231,1.2,0.8,2.0,0.057,-0.2,-1.3,-1.5,0.2,0.0,0,0,0,0,0,0,0,0,bench
1110,Todd Day,6,0,1,0,0,0,71.0,37.0,27.2,5.0,11.7,0.432,0.8,2.6,0.293,4.3,9.1,0.472,0.465,3.0,4.2,0.717,2.0,2.1,4.1,1.6,1.1,0.7,1.7,3.1,13.8,14.5,0.513,0.222,0.359,0.085,0.089,0.087,0.094,0.019,0.016,0.11,0.239,1.5,1.1,2.6,0.065,-0.1,-1.5,-1.6,0.2,0.0,0,0,0,0,0,0,0,0,bench
1117,Andrew DeClercq,8,0,0,0,0,1,71.0,1.0,15.0,2.0,3.8,0.52,0.0,0.0,0.0,2.0,3.8,0.52,0.52,1.3,2.1,0.603,1.7,2.5,4.2,0.5,0.5,0.4,1.1,3.2,5.3,12.5,0.552,0.0,0.553,0.136,0.197,0.166,0.049,0.016,0.019,0.183,0.174,0.8,0.7,1.6,0.07,-3.8,-1.0,-4.8,-0.8,0.0,0,0,0,0,0,0,0,0,bench
1121,DeMar DeRozan,16,0,1,0,0,0,77.0,65.0,21.6,3.3,6.6,0.498,0.1,0.2,0.25,3.3,6.4,0.506,0.502,1.9,2.5,0.763,0.9,2.0,2.9,0.7,0.6,0.2,0.8,2.3,8.6,12.5,0.554,0.031,0.379,0.048,0.109,0.079,0.049,0.013,0.008,0.094,0.181,2.0,0.3,2.3,0.066,-1.5,-1.3,-2.8,-0.3,0.0,0,0,0,0,0,0,0,0,all-star
1125,Dewayne Dedmon,7,0,0,0,0,1,59.0,15.0,14.3,1.5,2.7,0.562,0.0,0.0,0.0,1.5,2.7,0.565,0.562,0.6,1.1,0.531,2.0,3.0,5.0,0.2,0.3,0.8,0.9,2.4,3.7,13.3,0.568,0.006,0.395,0.155,0.241,0.197,0.016,0.01,0.048,0.211,0.13,0.7,1.0,1.7,0.099,-3.3,-0.2,-3.5,-0.3,0.0,0,0,0,0,0,0,0,0,bench
1135,Carlos Delfino,7,0,1,0,0,0,68.0,1.0,10.7,1.3,3.3,0.403,0.3,0.9,0.333,1.0,2.4,0.428,0.447,0.7,1.0,0.672,0.4,1.3,1.7,0.6,0.3,0.2,0.5,1.3,3.6,10.6,0.483,0.265,0.296,0.045,0.141,0.093,0.097,0.016,0.015,0.124,0.191,0.0,1.0,1.0,0.067,-3.3,0.4,-2.9,-0.2,0.0,0,0,0,0,0,0,0,0,bench
1137,Tony Delk,9,1,0,0,0,0,61.0,1.0,14.2,2.0,4.2,0.465,0.9,1.8,0.464,1.1,2.4,0.465,0.566,0.7,0.8,0.824,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1.2,5.4,14.2,0.596,0.438,0.199,0.045,0.092,0.069,0.185,0.023,0.005,0.196,0.188,1.0,0.6,1.6,0.087,0.9,-0.6,0.3,0.5,0.0,0,0,0,0,0,0,0,0,bench
1138,Matthew Dellavedova,7,0,1,0,0,0,72.0,4.0,17.7,1.7,4.1,0.412,0.8,2.2,0.368,0.9,2.0,0.461,0.508,0.5,0.7,0.792,0.4,1.3,1.7,2.6,0.5,0.1,0.8,1.7,4.7,10.7,0.534,0.524,0.162,0.025,0.085,0.054,0.221,0.013,0.003,0.159,0.132,1.4,0.7,2.1,0.078,-1.6,-0.2,-1.8,0.1,0.0,0,0,0,0,0,0,0,0,bench
1143,Luol Deng,13,0,0,1,0,0,61.0,45.0,27.3,4.6,10.6,0.434,0.5,1.9,0.265,4.1,8.7,0.472,0.458,2.0,2.7,0.741,1.5,3.8,5.3,2.2,0.8,0.4,1.9,1.6,11.7,14.2,0.496,0.181,0.251,0.062,0.154,0.108,0.148,0.015,0.012,0.141,0.224,0.1,2.9,3.0,0.086,0.2,1.0,1.2,1.3,0.0,0,0,0,0,0,0,0,0,starter
1155,Donte DiVincenzo,6,0,1,0,0,0,66.0,24.0,23.0,3.5,7.7,0.455,1.3,3.7,0.336,2.3,4.0,0.567,0.536,1.0,1.3,0.733,1.0,3.8,4.8,2.3,1.3,0.3,1.4,1.7,9.2,14.1,0.557,0.484,0.169,0.046,0.155,0.103,0.136,0.026,0.012,0.141,0.173,1.0,3.2,4.3,0.135,-1.1,2.4,1.3,1.3,0.0,0,0,0,0,0,0,0,0,starter
1161,Boris Diaw,14,0,1,0,0,0,76.0,37.0,25.3,1.8,4.1,0.447,0.1,0.3,0.231,1.8,3.8,0.467,0.457,0.7,1.2,0.602,1.5,3.0,4.5,2.4,0.8,0.5,1.7,2.5,4.5,8.8,0.483,0.083,0.297,0.066,0.135,0.101,0.149,0.016,0.014,0.263,0.114,-0.3,1.1,0.8,0.021,-2.4,0.1,-2.3,-0.2,0.0,0,0,0,0,0,0,0,0,starter
1174,Gorgui Dieng,8,0,0,0,0,1,60.0,15.0,13.6,1.9,3.8,0.498,0.0,0.0,1.0,1.9,3.8,0.496,0.5,1.0,1.6,0.634,1.7,3.3,5.0,0.7,0.5,0.8,0.9,1.8,4.8,16.5,0.534,0.004,0.41,0.134,0.269,0.2,0.072,0.018,0.046,0.168,0.168,0.7,1.5,2.2,0.129,-2.0,0.9,-1.1,0.2,0.0,0,0,0,0,0,0,0,0,starter
1188,Spencer Dinwiddie,8,1,0,0,0,0,59.0,18.0,22.6,2.3,5.1,0.444,0.6,1.7,0.376,1.6,3.4,0.478,0.507,2.1,2.7,0.792,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,7.3,12.7,0.581,0.334,0.526,0.022,0.107,0.065,0.203,0.016,0.013,0.151,0.141,1.9,0.9,2.8,0.101,-1.3,0.4,-1.0,0.4,0.0,0,0,0,0,0,0,0,0,starter
1190,DeSagana Diop,6,0,0,0,1,0,80.0,1.0,11.8,0.7,1.9,0.351,0.0,0.0,0.0,0.7,1.9,0.351,0.351,0.1,0.4,0.367,0.8,1.9,2.7,0.5,0.4,1.0,0.7,1.9,1.5,6.7,0.356,0.0,0.195,0.073,0.184,0.128,0.069,0.018,0.061,0.251,0.103,-1.4,1.2,-0.2,-0.012,-6.2,1.9,-4.4,-0.6,0.0,0,0,0,0,0,0,0,0,bench
1193,Vlade Divac,15,0,0,0,0,1,82.0,5.0,19.6,3.3,6.7,0.499,0.0,0.1,0.0,3.3,6.6,0.504,0.499,1.9,2.6,0.708,2.0,4.2,6.2,0.9,1.0,1.4,1.3,2.9,8.5,17.5,0.544,0.009,0.393,0.123,0.237,0.182,0.067,0.024,0.042,0.146,0.2,1.7,3.2,5.0,0.148,-1.0,1.7,0.7,1.1,0.0,0,0,0,0,0,0,0,0,starter
1194,Juan Dixon,7,1,0,0,0,0,42.0,3.0,15.4,2.5,6.5,0.384,0.6,2.0,0.298,1.9,4.5,0.422,0.43,0.9,1.1,0.804,0.3,1.4,1.7,1.0,0.6,0.1,1.0,1.3,6.4,11.0,0.464,0.31,0.17,0.024,0.108,0.066,0.113,0.022,0.003,0.126,0.243,-0.5,0.5,0.1,0.005,-2.6,-1.2,-3.8,-0.3,0.0,0,0,0,0,0,0,0,0,bench
1196,Michael Doleac,8,0,0,0,0,1,49.0,0.0,15.9,2.6,5.4,0.468,0.0,0.0,0.0,2.6,5.4,0.468,0.468,1.1,1.6,0.675,1.3,1.7,3.0,0.4,0.4,0.3,0.5,2.4,6.2,13.7,0.503,0.0,0.3,0.097,0.124,0.11,0.048,0.013,0.016,0.079,0.191,1.2,1.1,2.2,0.138,-2.2,-0.1,-2.3,0.0,0.0,0,0,0,0,0,0,0,0,bench
1199,James Donaldson,12,0,0,0,0,1,82.0,1.0,20.9,3.1,5.1,0.609,0.0,0.0,0.0,3.1,5.1,0.609,0.609,1.8,2.9,0.629,1.7,4.3,6.0,0.6,0.3,1.7,1.4,2.3,8.1,16.0,0.63,0.0,0.573,0.091,0.216,0.156,0.041,0.008,0.045,0.18,0.155,2.2,3.4,5.6,0.156,-0.5,1.7,1.2,1.4,0.0,0,0,0,0,0,0,0,0,starter
1200,Luka Dončić,7,0,1,0,0,0,72.0,72.0,32.2,7.0,16.5,0.427,2.3,7.1,0.327,4.7,9.3,0.503,0.497,4.8,6.7,0.713,1.2,6.6,7.8,6.0,1.1,0.3,3.4,1.9,21.2,19.6,0.545,0.433,0.409,0.04,0.219,0.13,0.316,0.016,0.009,0.15,0.305,2.1,2.8,4.9,0.101,3.6,0.3,3.9,3.4,8.0,0,0,0,0,0,0,1,0,all-star
1204,Keyon Dooling,11,1,0,0,0,0,76.0,1.0,16.3,1.9,4.8,0.409,0.4,1.1,0.35,1.6,3.7,0.426,0.448,1.6,2.4,0.698,0.1,1.1,1.2,2.3,0.5,0.1,1.2,1.4,5.9,12.6,0.509,0.221,0.494,0.008,0.073,0.041,0.237,0.018,0.006,0.176,0.2,0.8,0.7,1.4,0.056,-1.5,-0.9,-2.5,-0.2,0.0,0,0,0,0,0,0,0,0,bench
1210,Luguentz Dort,6,0,0,1,0,0,36.0,28.0,22.8,2.4,6.1,0.394,0.8,2.8,0.297,1.6,3.3,0.479,0.463,1.2,1.5,0.792,0.7,1.6,2.3,0.8,0.9,0.1,0.6,2.7,6.8,7.6,0.506,0.463,0.243,0.033,0.075,0.055,0.046,0.018,0.004,0.084,0.141,0.1,0.8,0.8,0.049,-4.1,0.4,-3.7,-0.4,0.0,0,0,0,0,0,0,0,0,starter
1218,Sherman Douglas,11,1,0,0,0,0,81.0,66.0,30.5,5.7,11.6,0.494,0.1,0.4,0.161,5.7,11.2,0.505,0.496,2.8,4.0,0.687,0.9,1.7,2.5,7.6,1.8,0.1,3.0,2.3,14.3,17.0,0.534,0.033,0.348,0.03,0.063,0.046,0.374,0.028,0.002,0.185,0.217,2.3,2.1,4.4,0.086,1.4,0.0,1.4,2.1,0.0,0,0,0,0,0,0,0,0,bench
1219,Toney Douglas,6,1,0,0,0,0,56.0,12.0,19.4,3.2,7.0,0.458,1.2,3.1,0.389,2.0,3.9,0.514,0.545,1.0,1.2,0.809,0.7,1.2,1.9,2.0,0.8,0.1,1.0,2.1,8.6,14.9,0.571,0.448,0.174,0.041,0.072,0.056,0.166,0.02,0.002,0.116,0.198,1.8,0.4,2.2,0.097,0.5,-0.8,-0.4,0.5,0.0,0,0,0,0,0,0,0,0,bench
1232,Goran Dragić,14,1,0,0,0,0,55.0,1.0,13.2,1.6,4.1,0.393,0.4,1.0,0.37,1.2,3.1,0.4,0.438,0.9,1.2,0.769,0.6,1.3,1.9,2.0,0.5,0.1,1.3,1.6,4.5,9.8,0.487,0.241,0.29,0.055,0.108,0.083,0.208,0.02,0.003,0.224,0.197,-0.3,0.4,0.1,0.005,-3.0,-1.2,-4.3,-0.4,0.0,0,0,0,0,0,0,0,0,all-star
1238,Larry Drew,8,1,0,0,0,0,81.0,19.0,24.4,4.4,9.3,0.473,0.1,0.3,0.296,4.3,9.0,0.479,0.478,1.9,2.3,0.794,0.4,1.5,1.8,5.2,1.4,0.0,2.1,1.9,10.8,15.3,0.52,0.036,0.25,0.017,0.07,0.042,0.293,0.026,0.0,0.172,0.21,1.3,1.7,3.0,0.074,0.4,-0.3,0.1,1.0,0.0,0,0,0,0,0,0,0,0,bench
1240,Clyde Drexler,15,0,1,0,0,0,82.0,3.0,17.2,3.1,6.8,0.451,0.0,0.0,0.25,3.1,6.8,0.452,0.452,1.5,2.1,0.728,1.4,1.5,2.9,1.9,1.3,0.4,1.5,2.5,7.7,14.5,0.496,0.007,0.302,0.092,0.106,0.099,0.147,0.036,0.012,0.163,0.216,0.5,1.9,2.4,0.083,-0.9,1.3,0.4,0.8,0.0,0,0,0,0,0,0,0,0,all-star
1245,Andre Drummond,13,0,0,0,0,1,60.0,10.0,20.7,3.5,5.7,0.608,0.0,0.0,0.5,3.5,5.7,0.609,0.61,1.0,2.7,0.371,2.8,4.8,7.6,0.5,1.0,1.6,1.0,2.4,7.9,21.6,0.578,0.006,0.465,0.154,0.272,0.212,0.041,0.025,0.061,0.122,0.172,2.2,2.3,4.5,0.172,1.0,1.5,2.5,1.4,0.0,0,0,0,0,0,0,0,0,starter
1250,Kevin Duckworth,9,0,0,0,0,1,65.0,1.0,13.5,2.0,4.2,0.476,0.0,0.0,0.0,2.0,4.2,0.478,0.476,1.4,2.1,0.687,1.2,2.3,3.4,0.4,0.3,0.3,1.2,3.0,5.4,9.1,0.53,0.004,0.491,0.098,0.185,0.142,0.043,0.011,0.013,0.19,0.185,-0.1,0.9,0.8,0.045,-5.1,-0.9,-6.0,-0.9,0.0,0,0,0,0,0,0,0,0,bench
1252,Chris Dudley,12,0,0,0,0,1,55.0,1.0,9.3,1.2,2.5,0.474,0.0,0.0,0.0,1.2,2.5,0.474,0.474,0.7,1.3,0.563,1.3,1.3,2.6,0.4,0.2,0.3,0.6,1.6,3.1,12.1,0.505,0.0,0.518,0.175,0.157,0.165,0.063,0.012,0.022,0.156,0.166,0.3,0.7,1.0,0.093,-2.4,-0.6,-3.1,-0.1,0.0,0,0,0,0,0,0,0,0,bench
1253,Jared Dudley,12,0,0,0,1,0,73.0,14.0,19.0,2.2,4.8,0.468,0.1,0.6,0.22,2.1,4.2,0.502,0.481,1.2,1.6,0.737,1.7,2.3,3.9,1.1,0.8,0.1,0.7,1.8,5.8,13.6,0.528,0.118,0.339,0.1,0.138,0.119,0.093,0.021,0.005,0.111,0.149,1.8,1.1,2.9,0.1,-0.7,0.0,-0.7,0.4,0.0,0,0,0,0,0,0,0,0,bench
1257,Chris Duhon,9,1,0,0,0,0,82.0,73.0,26.5,2.1,6.0,0.352,1.1,3.2,0.355,1.0,2.7,0.35,0.449,0.6,0.8,0.731,0.3,2.3,2.6,4.9,1.0,0.0,1.5,2.5,5.9,9.8,0.471,0.543,0.137,0.012,0.097,0.055,0.286,0.02,0.001,0.187,0.131,0.8,3.3,4.1,0.09,-2.2,1.6,-0.7,0.7,0.0,0,0,0,0,0,0,0,0,bench
1261,Joe Dumars,14,0,1,0,0,0,82.0,45.0,23.9,3.5,7.3,0.481,0.1,0.2,0.313,3.4,7.1,0.485,0.485,2.3,2.9,0.798,0.7,0.7,1.5,4.8,0.8,0.1,1.9,2.4,9.4,12.9,0.548,0.027,0.399,0.032,0.033,0.032,0.248,0.016,0.003,0.184,0.172,2.2,1.0,3.2,0.079,-0.3,-0.8,-1.1,0.4,0.0,0,0,0,0,0,0,0,0,all-star
1266,Tim Duncan,19,0,0,0,1,0,82.0,82.0,39.1,8.6,15.7,0.549,0.0,0.1,0.0,8.6,15.6,0.553,0.549,3.9,5.9,0.662,3.3,8.6,11.9,2.7,0.7,2.5,3.4,3.1,21.1,22.6,0.577,0.008,0.375,0.105,0.238,0.176,0.137,0.009,0.045,0.157,0.26,5.6,7.2,12.8,0.192,2.5,2.0,4.6,5.3,0.0,0,1,0,0,1,0,1,1,all-star
1268,Mike Dunleavy,14,0,0,1,0,0,82.0,3.0,15.9,2.0,5.1,0.403,0.6,1.8,0.347,1.4,3.3,0.434,0.465,1.0,1.2,0.78,0.8,1.8,2.6,1.3,0.6,0.2,1.0,1.5,5.7,12.5,0.505,0.36,0.24,0.054,0.119,0.087,0.126,0.021,0.01,0.157,0.178,1.1,0.4,1.5,0.055,-0.3,-0.5,-0.8,0.4,0.0,0,0,0,0,0,0,0,0,starter
1274,Kevin Durant,17,0,1,0,0,0,80.0,80.0,34.6,7.3,17.1,0.43,0.7,2.6,0.288,6.6,14.5,0.455,0.451,4.9,5.6,0.873,0.9,3.5,4.4,2.4,1.0,0.9,2.9,1.5,20.3,15.8,0.519,0.15,0.328,0.028,0.109,0.069,0.12,0.014,0.019,0.129,0.281,0.4,1.9,2.3,0.04,0.5,-0.7,-0.1,1.3,0.0,0,0,0,0,0,0,1,0,all-star
1312,Blue Edwards,9,0,0,1,0,0,82.0,49.0,23.0,3.5,6.9,0.507,0.1,0.4,0.3,3.4,6.5,0.519,0.515,1.8,2.5,0.719,0.8,2.2,3.1,1.8,0.9,0.4,1.9,3.4,8.9,10.7,0.556,0.053,0.36,0.046,0.106,0.078,0.112,0.02,0.012,0.189,0.186,0.2,2.4,2.7,0.068,-3.0,0.7,-2.3,-0.1,0.0,0,0,0,0,0,0,0,0,bench
1323,Kevin Edwards,8,0,1,0,0,0,79.0,62.0,29.7,5.9,14.0,0.425,0.1,0.5,0.27,5.8,13.5,0.431,0.43,1.8,2.4,0.746,1.1,2.2,3.3,4.4,1.8,0.3,3.1,1.9,13.8,12.6,0.46,0.033,0.175,0.039,0.088,0.063,0.243,0.029,0.007,0.171,0.248,-2.3,2.2,-0.2,-0.003,-1.6,-0.3,-1.9,0.1,0.0,0,0,0,0,0,0,0,0,bench
1330,Craig Ehlo,11,0,1,0,0,0,44.0,15.0,20.2,2.3,5.4,0.414,0.1,0.7,0.172,2.1,4.8,0.448,0.425,1.6,2.3,0.707,1.3,2.4,3.7,2.1,0.9,0.7,1.4,1.8,6.2,11.5,0.483,0.121,0.414,0.067,0.128,0.098,0.14,0.021,0.019,0.178,0.155,0.0,1.2,1.2,0.065,-1.6,1.5,-0.1,0.4,0.0,0,0,0,0,0,0,0,0,bench
1332,Howard Eisley,11,1,0,0,0,0,49.0,4.0,11.3,0.8,2.5,0.328,0.2,0.8,0.243,0.6,1.7,0.365,0.365,0.6,0.8,0.775,0.2,0.7,1.0,1.9,0.4,0.1,1.0,1.7,2.4,6.1,0.43,0.303,0.328,0.027,0.078,0.053,0.264,0.017,0.008,0.264,0.156,-0.7,0.2,-0.5,-0.044,-5.3,-1.4,-6.8,-0.7,0.0,0,0,0,0,0,0,0,0,bench
1340,Wayne Ellington,12,0,1,0,0,0,76.0,1.0,18.2,2.5,5.9,0.424,0.8,2.1,0.395,1.7,3.8,0.441,0.496,0.8,0.9,0.871,0.4,1.7,2.1,1.0,0.3,0.1,1.0,0.9,6.6,9.6,0.527,0.362,0.156,0.026,0.104,0.064,0.083,0.007,0.003,0.134,0.174,0.3,0.1,0.4,0.014,-1.6,-1.9,-3.5,-0.5,0.0,0,0,0,0,0,0,0,0,bench
1342,Sean Elliott,11,0,0,1,0,0,81.0,69.0,25.1,3.8,8.0,0.481,0.0,0.1,0.111,3.8,7.9,0.486,0.481,2.3,2.7,0.866,1.6,2.1,3.7,1.9,0.6,0.2,1.4,2.1,10.0,12.5,0.546,0.014,0.334,0.072,0.092,0.082,0.107,0.011,0.004,0.131,0.174,2.6,2.0,4.6,0.108,-0.4,-0.7,-1.1,0.4,0.0,0,0,0,0,0,0,0,0,starter
1345,Dale Ellis,17,0,0,1,0,0,67.0,2.0,15.8,3.4,7.4,0.456,0.2,0.4,0.414,3.2,6.9,0.459,0.469,1.3,1.8,0.719,1.6,2.1,3.7,0.8,0.6,0.1,1.2,1.8,8.2,15.1,0.503,0.059,0.245,0.116,0.158,0.137,0.076,0.019,0.005,0.125,0.246,0.5,1.0,1.5,0.066,-0.8,-1.6,-2.4,-0.1,0.0,0,0,0,0,0,0,0,0,starter
1349,LaPhonso Ellis,10,0,0,0,1,0,82.0,82.0,33.5,5.9,11.7,0.504,0.0,0.2,0.154,5.9,11.5,0.509,0.505,2.9,3.9,0.748,3.3,5.7,9.1,1.8,0.9,1.4,1.9,3.6,14.7,16.6,0.549,0.014,0.331,0.105,0.182,0.143,0.082,0.013,0.024,0.122,0.185,4.1,3.8,8.0,0.139,0.4,0.4,0.8,2.0,0.0,0,0,0,0,0,0,0,0,bench
1352,Monta Ellis,12,0,1,0,0,0,49.0,3.0,18.1,2.7,6.5,0.415,0.6,1.7,0.341,2.1,4.8,0.441,0.459,0.9,1.2,0.712,0.4,1.7,2.1,1.6,0.7,0.2,1.2,1.4,6.8,11.1,0.486,0.258,0.186,0.027,0.107,0.066,0.149,0.019,0.009,0.144,0.202,-0.3,0.8,0.5,0.028,-1.9,0.2,-1.7,0.1,0.0,0,0,0,0,0,0,0,0,starter
1353,Pervis Ellison,7,0,0,0,0,1,34.0,22.0,25.5,3.3,7.4,0.442,0.0,0.1,0.0,3.3,7.3,0.446,0.442,1.4,2.3,0.628,1.9,3.9,5.8,1.9,0.5,1.7,1.8,3.9,8.0,10.3,0.475,0.008,0.311,0.084,0.172,0.128,0.106,0.009,0.039,0.179,0.173,-0.5,0.9,0.4,0.021,-4.0,0.6,-3.4,-0.3,0.0,0,0,0,0,0,0,0,0,bench
1358,Joel Embiid,9,0,0,0,0,1,31.0,31.0,25.4,6.5,13.8,0.466,1.2,3.2,0.367,5.3,10.7,0.495,0.508,6.2,7.9,0.783,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,20.2,24.1,0.584,0.228,0.569,0.085,0.256,0.17,0.16,0.017,0.077,0.179,0.36,0.5,1.5,1.9,0.117,1.9,2.7,4.5,1.3,0.0,0,0,0,0,0,0,0,0,all-star
1371,James Ennis III,6,0,0,1,0,0,62.0,3.0,17.0,1.6,4.0,0.409,0.5,1.5,0.326,1.1,2.5,0.461,0.472,1.3,1.5,0.84,0.8,2.0,2.8,0.8,0.4,0.3,0.6,1.4,5.0,11.5,0.541,0.385,0.381,0.06,0.14,0.101,0.072,0.013,0.014,0.119,0.146,1.2,0.8,1.9,0.088,-1.0,-0.5,-1.5,0.1,0.0,0,0,0,0,0,0,0,0,starter
1392,Reggie Evans,12,0,0,0,1,0,67.0,60.0,20.4,1.0,2.1,0.471,0.0,0.0,0.0,1.0,2.1,0.471,0.471,1.2,2.3,0.519,2.5,4.1,6.6,0.5,0.6,0.2,0.8,2.6,3.2,10.4,0.51,0.0,1.1,0.142,0.243,0.192,0.037,0.015,0.006,0.2,0.089,1.3,1.7,3.0,0.105,-2.4,-0.3,-2.8,-0.3,0.0,0,0,0,0,0,0,0,0,bench
